timestamp_s,engine_id,altitude_m,ambient_temp_C,pressure_kPa,air_density_kg_m3,throttle,load,rpm,air_mass_flow_kg_s,fuel_flow_kg_s,torque_Nm,power_W,cht_C,egt_C,oil_temperature_C,oil_pressure_bar,vibration_rms,health_index,degradation,rul_hours
10.0,ENG_0042,9.920634920634921,39.935515873015845,101.20587750908234,1.126121388323591,0.75,0.7551641170867884,6111.56332783021,0.09753414561427101,0.007434407185961642,134.97759857478155,86505.10494467207,149.48765532178152,530.7218749639129,100.1779178157362,0.1728356283391982,0.45310370672369205,0.9999998559998076,1.4400019238491594e-07,9.7375
11.0,ENG_0042,10.912698412698413,39.92906746031747,101.19397149979063,1.126012101453122,0.75,0.7697589912176863,6123.6875778423355,0.0975644980248864,0.007451840037186874,135.18071772303904,86635.28093996178,150.06250964783538,523.045977858664,99.96284534361757,0.22520924412372187,0.4328663386874516,0.9999998285748286,1.714251714044831e-07,9.737222222222222
12.0,ENG_0042,11.904761904761903,39.92261904761904,101.18206662467715,1.1259028227012118,0.75,0.7636438052252619,6117.029250221516,0.09753864534178303,0.007440554923527636,135.07791669293954,86569.3973119296,150.21748664782874,516.2957213303827,100.1409128132805,0.2006555643657033,0.4828028284064607,0.9999997989391697,2.0106083032655184e-07,9.736944444444445
13.0,ENG_0042,12.896825396825397,39.91617063492066,101.17016288365956,1.1257935520674458,0.75,0.7590444336499427,6120.896378174782,0.09751657444892581,0.007452385745623913,134.9965020799225,86517.21991569916,150.87718480484898,511.3306292431513,100.18471358361909,0.24389908673658686,0.44094469922339463,0.9999997671048542,2.3289514584319485e-07,9.736666666666666
14.0,ENG_0042,13.888888888888888,39.90972222222223,101.15826027665494,1.1256842895514032,0.75,0.7566187768076493,6118.050950984221,0.09750036538211565,0.007433524415826642,134.94708324849492,86485.54813279574,150.53131947644482,503.08323020991736,99.6429443153797,0.16953262756377377,0.4634788527518916,0.9999997330749347,2.669250652663693e-07,9.73638888888889
15.0,ENG_0042,14.880952380952383,39.903273809523796,101.1463588035807,1.1255750351526663,0.75,0.769205012543155,6134.569312330037,0.09752516182735763,0.007461932960119905,135.12017696021525,86596.48127915287,149.73516883624467,493.8983750885469,100.17105293234481,0.17561176714069024,0.4525457861396872,0.9999996967383614,3.032616385250884e-07,9.73611111111111
16.0,ENG_0042,15.873015873015873,39.89682539682542,101.13445846435441,1.1254657888708195,0.75,0.7583512072133516,6125.329901153938,0.09748626320383828,0.007448967196177782,134.94684192336965,86485.39347116664,150.1667664633216,489.530641654923,99.59486407816713,0.18541076272780008,0.45796940678273507,0.9999996583079319,3.4169206810541523e-07,9.735833333333334
17.0,ENG_0042,16.865079365079367,39.89037698412699,101.12255925889316,1.1253565507054417,0.75,0.7781232618954077,6124.9136975551155,0.09752940115225961,0.007459228651893088,135.22250377188846,86662.0609877557,149.66982518691717,484.1279932662336,99.88626274471245,0.2638540919730549,0.4464553448596731,0.9999996175129209,3.8248707911614873e-07,9.735555555555555
18.0,ENG_0042,17.857142857142858,39.883928571428555,101.11066118711442,1.1252473206561162,0.75,0.7714025449372026,6124.657865064371,0.09750256053882617,0.007461413904112613,135.1127671897405,86591.73246913328,150.20015970279516,480.1337016275098,99.91393996001531,0.21338216604446242,0.45195139284641445,0.9999995746141009,4.253858990417433e-07,9.735277777777778
19.0,ENG_0042,18.849206349206348,39.87748015873018,101.0987642489356,1.1251380987224249,0.75,0.7555866907730034,6120.862939588611,0.09745016856604237,0.007458543965832233,134.86609648338865,86433.64493783138,150.37458933496748,474.8496456567124,100.20263685565541,0.23918005225120476,0.46206688257594275,0.999999529724685,4.7027531504936196e-07,9.735
20.0,ENG_0042,19.841269841269842,39.87103174603175,101.08686844427396,1.125028884903949,0.75,0.7627822723954937,6122.143782192308,0.09746059384628544,0.0074638189156953525,134.96033401508717,86494.04034903579,150.40234632293948,468.28201944100266,99.71296352815376,0.2495278379669375,0.4846311308716872,0.9999994826161783,5.173838216826163e-07,9.734722222222222
21.0,ENG_0042,20.833333333333332,39.864583333333314,101.07497377304695,1.1249196792002711,0.75,0.7652921114527106,6127.307221461211,0.09745792875890336,0.007438902041700463,134.98424171512787,86509.36243301745,149.87950383797337,466.4202770311878,100.01155278838179,0.19984634399839787,0.45632450158707394,0.9999994333450066,5.666549933372036e-07,9.734444444444444
22.0,ENG_0042,21.825396825396826,39.85813492063494,101.06308023517201,1.1248104816109739,0.75,0.7700670556518664,6120.452924534508,0.09746119564447324,0.007459926341327143,135.04093335307485,86545.69524780948,149.31793061106399,460.9768129711563,99.8834931299402,0.16343560818729116,0.44560385956659665,0.9999993818902364,6.181097636211197e-07,9.734166666666667
23.0,ENG_0042,22.81746031746032,39.851686507936506,101.05118783056636,1.1247012921356376,0.75,0.7653105074828598,6113.3680364113025,0.09743905822652846,0.00744884886349388,134.95830549136508,86492.74029881031,150.11705661325374,456.3483864038059,100.44380493056444,0.21614346311011778,0.4788371166883772,0.9999993283765906,6.716234094652781e-07,9.733888888888888
24.0,ENG_0042,23.809523809523807,39.845238095238074,101.0392965591475,1.1245921107738455,0.75,0.7673425752029356,6118.880705915598,0.09743504606151025,0.007452049461739555,134.9749965026587,86503.43731593636,150.46355349679683,451.21381913473135,100.17663975450215,0.20684684990416716,0.49653825564659676,0.9999992727279118,7.272720882701585e-07,9.733611111111111
25.0,ENG_0042,24.8015873015873,39.8387896825397,101.02740642083286,1.1244829375251797,0.75,0.7841658679682277,6118.563083192254,0.09746885739581171,0.0074490955931747,135.20297983431084,86649.54839094765,150.096093783243,449.84755674568413,100.51779033898973,0.17812748486769175,0.44896394849011334,0.9999992147457087,7.852542912600107e-07,9.733333333333333
26.0,ENG_0042,25.793650793650794,39.832341269841265,101.0155174155397,1.1243737723892213,0.75,0.7525219566022588,6114.687927940702,0.0973753243725693,0.0074296540876700855,134.7282411127941,86345.29551224978,149.96907220410395,445.60654794690487,99.6351957884305,0.15598864263827028,0.49071485177985485,0.9999991551096161,8.44890383894769e-07,9.733055555555556
27.0,ENG_0042,26.785714285714285,39.82589285714283,101.00362954318553,1.1242646153655533,0.75,0.7599260442091815,6129.184567641607,0.09738656906672395,0.007469905555063067,134.826287024531,86408.13165671931,149.83779626883424,441.7506712541874,100.27147103360639,0.2518609293321678,0.4439732889320033,0.9999990932875784,9.067124215941243e-07,9.732777777777779
28.0,ENG_0042,27.777777777777775,39.81944444444446,100.99174280368776,1.1241554664537574,0.75,0.7687637165463391,6122.173830372333,0.09740099470420407,0.007444230585881419,134.9433289544091,86483.14206240099,150.37277164440897,436.96804874234596,100.10405468252615,0.19200837529973136,0.46225869346262805,0.9999990292566355,9.707433644370642e-07,9.7325
29.0,ENG_0042,28.76984126984127,39.812996031746025,100.97985719696369,1.1240463256534152,0.75,0.7667585846533586,6125.063579089099,0.09738619931289208,0.007447045161956255,134.90094341897316,86455.9778127052,150.6316505534984,436.00110585352274,100.18202706655276,0.1783532589937146,0.4635235590539973,0.9999989631837349,1.0368162650270993e-06,9.732222222222223
30.0,ENG_0042,29.761904761904766,39.80654761904759,100.96797272293082,1.123937192964109,0.75,0.7708723423073031,6127.866774512377,0.09738764701223457,0.007452271136895185,134.94776629931212,86485.98588975132,150.09034151781358,431.33914779836016,100.54584320112492,0.20788247675441418,0.46597829619130365,0.9999988949786235,1.1050213765675972e-06,9.731944444444444
31.0,ENG_0042,30.753968253968253,39.800099206349216,100.95608938150662,1.1238280683854218,0.75,0.7581170019256797,6122.272101691072,0.09734375708915359,0.007425246085040949,134.74696593047807,86357.29596518363,150.2521505625222,430.5954525625533,100.21071168638191,0.19123486442589335,0.45722382113189597,0.9999988249227983,1.1750772016497795e-06,9.731666666666667
32.0,ENG_0042,31.746031746031747,39.793650793650784,100.94420717260837,1.1237189519169346,0.75,0.7704540321318241,6127.357459864966,0.09736763713062845,0.007420929800071107,134.91549590692887,86465.30428251284,150.38557043653537,427.82728956796814,100.29025996993165,0.1888425625603613,0.43242531842907317,0.9999987526077329,1.2473922671431157e-06,9.731388888888889
33.0,ENG_0042,32.738095238095234,39.78720238095241,100.93232609615367,1.1236098435582307,0.75,0.7754626003107778,6112.330692975419,0.09737121585970326,0.00745893297562842,134.9746048547713,86503.18631471868,150.3558272617274,425.07462429827024,99.89208750157674,0.18996631482932372,0.47827681410113154,0.9999986781545349,1.3218454650941497e-06,9.731111111111112
34.0,ENG_0042,33.730158730158735,39.780753968253975,100.92044615205972,1.1235007433088902,0.75,0.7778408383000713,6125.887059444888,0.09736784842542275,0.007456055074372995,134.99547549012863,86516.56198980041,151.40815333849804,423.6008488391586,100.4628491792168,0.19110287139395876,0.4597743324339792,0.9999986016115625,1.3983884374715406e-06,9.730833333333333
35.0,ENG_0042,34.72222222222222,39.77430555555554,100.90856734024405,1.123391651168496,0.75,0.7679129249332455,6114.108481884426,0.09733255647681384,0.00745000135721774,134.83923332126355,86416.42874282337,150.45691324265485,422.39461178619956,100.44618741257152,0.25461938472940404,0.4697377655796957,0.9999985232117742,1.476788225771347e-06,9.730555555555556
36.0,ENG_0042,35.714285714285715,39.76785714285717,100.89668966062428,1.1232825671366322,0.75,0.7612000908621529,6114.1399640370255,0.09730499677994166,0.007430308086168416,134.72742050431054,86344.76959666275,151.32387357499866,419.40465480504525,100.01770543589929,0.16958847900678806,0.4592678766233551,0.9999984429071178,1.5570928822085117e-06,9.730277777777777
37.0,ENG_0042,36.7063492063492,39.761408730158735,100.88481311311757,1.1231734912128783,0.75,0.764299061203409,6121.560047357756,0.0973039711053265,0.007449079125917783,134.76010056912918,86365.71375677957,150.8886656192888,412.93150212136663,100.32515429944654,0.20216100719697735,0.464984499529515,0.9999983605187731,1.639481226873213e-06,9.73
38.0,ENG_0042,37.698412698412696,39.7549603174603,100.87293769764145,1.123064423396817,0.75,0.7871870706101095,6117.044482874045,0.0973533197096174,0.00746286191730445,135.07460396828952,86567.27423671914,149.80959039210444,417.00181482996754,100.35084796814199,0.22539751957530213,0.45021199034601167,0.9999982756483845,1.7243516154791647e-06,9.729722222222222
39.0,ENG_0042,38.69047619047619,39.748511904761926,100.86106341411359,1.1229553636880327,0.75,0.7809637995380748,6121.1643901006855,0.09732847423387038,0.007453131785477138,134.97423455261227,86502.94899365604,150.75163273682796,411.85447440954255,100.20256436483238,0.19542432402642926,0.46452705325540056,0.9999981888815099,1.8111184901086191e-06,9.729444444444445
40.0,ENG_0042,39.682539682539684,39.742063492063494,100.84919026245113,1.1228463120861047,0.75,0.7826187878005876,6119.374954848402,0.09732315861002855,0.007466328282506722,134.98445917230185,86509.50179803696,150.2607397011435,410.3956318811411,100.31399587640132,0.22533155571455962,0.45894753614601314,0.9999981000606509,1.8999393490776455e-06,9.729166666666666
41.0,ENG_0042,40.67460317460317,39.73561507936506,100.83731824257163,1.122737268590616,0.75,0.7853883864420352,6124.20910033445,0.097320558027196,0.007458752353449928,135.01017886559288,86525.98516113407,151.81243620963687,409.93725537667405,99.6587293776828,0.24812763084551423,0.45191065387208385,0.9999980091643029,1.990835697083653e-06,9.72888888888889
42.0,ENG_0042,41.666666666666664,39.729166666666686,100.82544735439276,1.1226282332011512,0.75,0.7757260909389512,6111.988702294705,0.0972868272889575,0.007431501380165889,134.86044927928899,86430.02572998917,149.86400470283257,407.5266431100715,100.3981382260094,0.21572563528438315,0.4629202580515754,0.9999979164708872,2.083529112762067e-06,9.72861111111111
43.0,ENG_0042,42.65873015873016,39.72271825396825,100.8135775978317,1.1225192059172895,0.75,0.7636369741853566,6120.271767926952,0.09724549907305019,0.007427887504427038,134.671847747465,86309.15385587502,150.91031877935353,408.1773856071861,100.314155144666,0.22280399256127562,0.46221431599992563,0.9999978220452865,2.177954713489075e-06,9.728333333333333
44.0,ENG_0042,43.65079365079365,39.71626984126982,100.80170897280603,1.122410186738614,0.75,0.7792252883202891,6119.101942930843,0.09727684592290418,0.0074476141210298285,134.88409608204896,86445.18060884281,151.10692333192725,405.23885832336964,100.43549261155243,0.19202483624253863,0.4570130129061902,0.9999977252693613,2.2747306387265916e-06,9.728055555555555
45.0,ENG_0042,44.64285714285714,39.709821428571445,100.78984147923327,1.1223011756647079,0.75,0.7816361523361927,6113.517638359626,0.09727345790906654,0.007432214221625227,134.90508294239137,86458.63077076264,149.5458861745846,403.63441724221695,100.51043273498782,0.19145347800852278,0.46174299667473967,0.9999976264400493,2.3735599507273343e-06,9.727777777777778
46.0,ENG_0042,45.63492063492064,39.70337301587301,100.77797511703083,1.122192172695152,0.75,0.7836985106491637,6119.654310326369,0.0972691407333654,0.0074616525965143215,134.92097561042596,86468.81614174788,150.7747933375168,402.32187597411803,100.11374236523164,0.15558390462304952,0.4454541376706533,0.9999975255673064,2.474432693659877e-06,9.7275
47.0,ENG_0042,46.62698412698413,39.69692460317458,100.76610988611621,1.1220831778295295,0.75,0.7720749677519001,6128.60384915583,0.09723014460882946,0.007423365621198615,134.74251812041547,86354.4454308705,150.94113032726054,400.7416339233285,100.44090705961976,0.19606740047936821,0.4313125581215801,0.9999974229891809,2.577010819071066e-06,9.727222222222222
48.0,ENG_0042,47.61904761904761,39.690476190476204,100.75424578640698,1.121974191067423,0.75,0.7822894233167548,6117.330498808132,0.0972467471736723,0.007434740479937639,134.8749732611592,86439.333930677,150.43359206288505,401.9563493824902,100.24817439846784,0.20985986006847443,0.46420497335238137,0.9999973181745307,2.6818254692427663e-06,9.726944444444445
49.0,ENG_0042,48.6111111111111,39.68402777777777,100.7423828178205,1.1218652124084136,0.75,0.7853219949627646,6112.615710915771,0.09724480381360974,0.007458036401689918,134.9043758235598,86458.17758898005,150.61101082363814,402.11408573998017,100.42641206335715,0.19606587409389967,0.46400778399004045,0.9999972112996003,2.7887003996754558e-06,9.726666666666667
50.0,ENG_0042,49.6031746031746,39.67757936507934,100.73052098027433,1.1217562418520848,0.75,0.7902282943063156,6120.346905675664,0.09724727186039722,0.007452514644329069,134.95934903296867,86493.40908886796,151.3309068518809,398.45234468452145,100.41777591713333,0.1992241145613843,0.4634847687888376,0.99999710231548,2.8976845199964153e-06,9.72638888888889
51.0,ENG_0042,50.59523809523809,39.67113095238096,100.71866027368604,1.1216472793980186,0.75,0.7677867395707499,6109.635082820044,0.0971810860040966,0.007419336346931786,134.6279999506528,86281.0524649414,150.57939261206235,398.1375070420157,100.90543653431268,0.23317980109721895,0.44434477891127444,0.9999969919461968,3.008053803180398e-06,9.726111111111111
52.0,ENG_0042,51.58730158730159,39.66468253968253,100.70680069797298,1.1215383250457969,0.75,0.7770390607765075,6118.5781808098,0.09719573470647436,0.007439797740924269,134.74824346033816,86358.11471478196,151.1342866950667,397.15023245037077,100.64984781338472,0.16574185321572787,0.45887123163283045,0.9999968793648448,3.120635155163507e-06,9.725833333333334
53.0,ENG_0042,52.57936507936508,39.658234126984155,100.69494225305289,1.1214293787950034,0.75,0.7948129322112246,6127.166072533031,0.09722981603543557,0.007453631976236639,134.98285371418984,86508.47288417324,151.1311172810011,397.0913780164836,100.28602228479866,0.1766155280982374,0.4652306661246779,0.9999967643261974,3.2356738025901e-06,9.725555555555555
54.0,ENG_0042,53.57142857142857,39.65178571428572,100.68308493884294,1.1213204406452177,0.75,0.7669641153938928,6125.426435022229,0.09715057953463714,0.007431282342888503,134.57677020549195,86248.22009476871,150.7135244239381,396.841173536632,100.25094203988276,0.22806641376395448,0.43130505452207674,0.9999966480945784,3.3519054215250064e-06,9.725277777777778
55.0,ENG_0042,54.56349206349206,39.64533730158729,100.67122875526088,1.1212115105960245,0.75,0.7708074565746985,6112.524695848864,0.09715130024908364,0.007443930746415354,134.61953236608542,86275.62571784141,151.32016888147942,394.14598169766265,99.89919545169057,0.11106413486475047,0.4506237132129211,0.9999965298007749,3.4701992251275203e-06,9.725
56.0,ENG_0042,55.55555555555555,39.638888888888914,100.65937370222434,1.1211025886470067,0.75,0.7925429164621489,6117.202138569753,0.09719612703164701,0.007453230051972415,134.91250398890978,86463.38680742837,150.10809649745377,394.36756662006246,100.3862265767158,0.19741698044536857,0.47063823770587154,0.9999964089254262,3.591074573769381e-06,9.724722222222223
57.0,ENG_0042,56.547619047619044,39.63244047619048,100.64751977965052,1.1209936747977438,0.75,0.7755957982509534,6116.558138588846,0.09714484243807167,0.007442042941113246,134.66220769761486,86302.97569347799,151.71897583384538,392.5950620618134,100.09647809260844,0.240073530089607,0.4559059861309777,0.9999962865890175,3.713410982497682e-06,9.724444444444444
58.0,ENG_0042,57.53968253968254,39.62599206349205,100.63566698745718,1.1208847690478205,0.75,0.7837004222940116,6127.275227881353,0.0971558225982308,0.007440755878247481,134.76379541143194,86368.08172542423,151.04957607896975,395.84977875863086,100.2606695651933,0.17176633712225126,0.45204768286371194,0.9999961620620498,3.8379379502310875e-06,9.724166666666667
59.0,ENG_0042,58.531746031746025,39.61954365079367,100.6238153255619,1.12077587139682,0.75,0.7756923614266182,6123.187354513256,0.09712621535348208,0.0074263177087736205,134.6374198130518,86287.08951252555,151.51028648307008,389.21506368408234,100.13962694976233,0.14940595546297697,0.4463827040436194,0.9999960358270299,3.964172970097771e-06,9.723888888888888
60.0,ENG_0042,59.52380952380953,39.61309523809524,100.61196479388204,1.120666981844322,0.75,0.7736319623034825,6118.73311215526,0.09711147184582167,0.00742757997846948,134.59483220406287,86259.7957569407,151.0539784221234,390.58668271200287,100.59404004767336,0.21987997911156454,0.4645517151609035,0.9999959077113799,4.09228862003963e-06,9.723611111111111
61.0,ENG_0042,60.51587301587302,39.60664682539681,100.60011539233514,1.1205581003899099,0.75,0.7756534699459208,6130.175366513656,0.09710724364374013,0.0074293563084791734,134.6107003210479,86269.96539352897,150.81464749344093,390.34161161701775,100.07869461245575,0.16266584637196774,0.4454441864567439,0.9999957775935209,4.222406479123794e-06,9.723333333333333
62.0,ENG_0042,61.507936507936506,39.60019841269843,100.58826712083899,1.1204492270331685,0.75,0.7701604962606594,6120.255710292761,0.0970835525140669,0.007417014460024479,134.51863935364182,86210.96490951638,151.4341591690214,391.86396666578287,100.34685351501854,0.18041251566005864,0.46700256502906606,0.9999956457101024,4.354289897688792e-06,9.723055555555556
63.0,ENG_0042,62.49999999999999,39.59375,100.57641997931087,1.1203403617736771,0.75,0.7717292135592626,6119.660098720078,0.09707822581782465,0.007427951789627069,134.5282281489879,86217.11022367564,150.55009632486497,390.3925095759791,99.96467486030545,0.24008558300036514,0.4774953960561218,0.999995511844479,4.488155520976876e-06,9.722777777777777
64.0,ENG_0042,63.492063492063494,39.58730158730157,100.56457396766841,1.1202315046110192,0.75,0.7676801301657443,6107.950390171,0.09705813836298084,0.007409473488465246,134.4564955439311,86171.13788016152,150.86890928901914,387.8366577302465,100.62180302050396,0.25991889592243983,0.4411269255547522,0.999995376178507,4.623821492971765e-06,9.7225
65.0,ENG_0042,64.48412698412697,39.58085317460319,100.55272908582933,1.120122655544779,0.75,0.7624514038452929,6128.055580742498,0.09703467269921684,0.00740346141168371,134.36684445120795,86113.6818484473,151.15614545143762,391.54706267548715,99.91830544126204,0.16156792379462503,0.45242204731754754,0.9999952387559597,4.761244040197038e-06,9.722222222222221
66.0,ENG_0042,65.47619047619047,39.57440476190476,100.54088533371097,1.1200138145745366,0.75,0.7644139133340916,6121.208298599105,0.09703054779309356,0.007398955133644507,134.38263949214888,86123.80465170227,151.30516187933318,387.35055034827064,100.80251624364271,0.18117237390689242,0.4492269172385233,0.9999950993481832,4.900651816755902e-06,9.721944444444444
67.0,ENG_0042,66.46825396825396,39.56795634920633,100.52904271123099,1.1199049816998754,0.75,0.7723125478949026,6122.240496819681,0.09704201897596391,0.0074061035033585465,134.48434259860807,86188.98463705055,151.33232585487988,386.1567056359339,100.4971242933856,0.1572879669380282,0.46547097877129157,0.999994957757105,5.04224289496598e-06,9.721666666666666
68.0,ENG_0042,67.46031746031747,39.56150793650795,100.51720121830701,1.1197961569203785,0.75,0.760913668027016,6123.569100682412,0.09700220279271896,0.007414574872426295,134.30497593026004,86074.03124750403,150.7721228034429,389.34202760130484,100.30068057546912,0.20096323021912804,0.46280984834906286,0.999994814631122,5.18536887795937e-06,9.721388888888889
69.0,ENG_0042,68.45238095238095,39.55505952380952,100.50536085485648,1.1196873402356273,0.75,0.7617709376859425,6117.332738264176,0.09699511319034823,0.00740808296290693,134.30458506958126,86073.78075079648,151.77623159520292,385.08861728261587,99.71537481300284,0.24832810985035683,0.4970160660010763,0.9999946695633435,5.330436656537456e-06,9.721111111111112
70.0,ENG_0042,69.44444444444444,39.548611111111086,100.49352162079708,1.1195785316452056,0.75,0.7628275361185689,6118.44758011902,0.0969885555391585,0.007409554196950592,134.30710151061416,86075.39349985955,151.01574467394732,384.48943948043257,100.61940799638025,0.2157352212585826,0.4363600624953831,0.999994522548535,5.4774514649066935e-06,9.720833333333333
71.0,ENG_0042,70.43650793650794,39.54216269841271,100.48168351604642,1.1194697311486954,0.75,0.7709851107367005,6120.859801662185,0.09700084241607668,0.007415532571919716,134.41293965501436,86143.22356859066,151.05552504208242,386.64616878009616,99.93267992033633,0.2049317210893191,0.4529191876340988,0.9999943733381853,5.62666181468334e-06,9.720555555555556
72.0,ENG_0042,71.42857142857143,39.53571428571428,100.46984654052197,1.1193609387456789,0.75,0.7794772314109603,6128.339438055597,0.09701320894994395,0.007414601806189887,134.52117301734722,86212.58869633022,151.43600063343175,385.9739753469819,100.19752027960809,0.20532188343910823,0.4769639295147448,0.9999942219121303,5.778087869742506e-06,9.720277777777778
73.0,ENG_0042,72.42063492063491,39.529265873015845,100.45801069414138,1.1192521544357388,0.75,0.7613894889524758,6119.912185867613,0.09695637610529721,0.007399955730869348,134.2467485076092,86036.7141714836,150.98697122716337,384.9402495492027,99.9528554571859,0.15153024982037966,0.4660071495843161,0.9999940692300427,5.930769957301537e-06,9.72
74.0,ENG_0042,73.4126984126984,39.52281746031747,100.44617597682235,1.1191433782184588,0.75,0.7590662320364726,6123.92422018304,0.0969405943549167,0.007408919873626377,134.1993110405813,86006.31221510797,150.81695937842161,382.6767543269565,100.7216020676275,0.2104805186768129,0.49451518138326767,0.9999939147310779,6.085268922128201e-06,9.719722222222222
75.0,ENG_0042,74.4047619047619,39.51636904761904,100.43434238848228,1.11903461009342,0.75,0.7658615087897994,6119.165360349457,0.09694959667690287,0.007419668963764763,134.28631238384654,86062.07006240229,151.5022133993397,386.1394871742145,100.32078006337363,0.18693777581168114,0.451589599673685,0.9999937580847006,6.241915299415722e-06,9.719444444444445
76.0,ENG_0042,75.39682539682539,39.50992063492066,100.42250992903902,1.1189258500602068,0.75,0.7680632028390791,6117.705797534253,0.09694602983080576,0.007408477981248695,134.30532750701042,86074.25656773499,151.36248490165642,383.5226624282789,100.76911046493187,0.1324466812814286,0.4463755716310084,0.999993599457467,6.400542532942389e-06,9.719166666666666
77.0,ENG_0042,76.38888888888889,39.50347222222223,100.41067859840986,1.118817098118399,0.75,0.7546999479980353,6115.181807778156,0.09690021788962139,0.007390997619697622,134.09506403254326,85939.50188164732,151.12061215934628,385.2086882818738,100.41626522141623,0.1690755883918654,0.45792182931694675,0.999993439435225,6.5605647749927165e-06,9.71888888888889
78.0,ENG_0042,77.38095238095238,39.497023809523796,100.39884839651263,1.1187083542675815,0.75,0.7685618050484258,6115.447125580393,0.09692850372674981,0.007417310200565186,134.28645466280904,86062.16124684113,151.12616030737559,384.1760045082284,100.49200010259985,0.22104990944268701,0.4432499758275907,0.9999932769965015,6.723003498432288e-06,9.71861111111111
79.0,ENG_0042,78.37301587301587,39.49057539682542,100.38701932326504,1.1185996185073377,0.75,0.7592684876290917,6113.920545379479,0.09689404946125293,0.007387142664998489,134.13709653640683,85966.43987873867,151.59552508306794,382.3606100252291,100.1956999877999,0.19711463189230005,0.4756964305048618,0.9999931130232882,6.886976711761663e-06,9.718333333333334
80.0,ENG_0042,79.36507936507937,39.48412698412699,100.37519137858439,1.1184908908372473,0.75,0.7403046008201664,6115.385567790524,0.09683049731323722,0.007399693905485457,133.83667840140535,85773.90643192982,151.40958586070025,383.7361625293201,100.1665861164078,0.16641392374188424,0.4654933535047312,0.9999929478897888,7.052110211272406e-06,9.718055555555555
